      1,         150.,        -150.,           0.
      2,         145.,        -150.,           0.
      3,         140.,        -150.,           0.
      4,         135.,        -150.,           0.
      5,         130.,        -150.,           0.
      6,         125.,        -150.,           0.
      7,         120.,        -150.,           0.
      8,         115.,        -150.,           0.
      9,         110.,        -150.,           0.
     10,         105.,        -150.,           0.
     11,         100.,        -150.,           0.
     12,          95.,        -150.,           0.
     13,          90.,        -150.,           0.
     14,          85.,        -150.,           0.
     15,          80.,        -150.,           0.
     16,          75.,        -150.,           0.
     17,          70.,        -150.,           0.
     18,          65.,        -150.,           0.
     19,          60.,        -150.,           0.
     20,          55.,        -150.,           0.
     21,          50.,        -150.,           0.
     22,          45.,        -150.,           0.
     23,          40.,        -150.,           0.
     24,          35.,        -150.,           0.
     25,          30.,        -150.,           0.
     26,          25.,        -150.,           0.
     27,          20.,        -150.,           0.
     28,         17.5,        -150.,           0.
     29,          15.,        -150.,           0.
     30,         12.5,        -150.,           0.
     31,          10.,        -150.,           0.
     32,          7.5,        -150.,           0.
     33,           5.,        -150.,           0.
     34,          2.5,        -150.,           0.
     35,           0.,        -150.,           0.
     36,         -2.5,        -150.,           0.
     37,          -5.,        -150.,           0.
     38,         -7.5,        -150.,           0.
     39,         -10.,        -150.,           0.
     40,        -12.5,        -150.,           0.
     41,         -15.,        -150.,           0.
     42,        -17.5,        -150.,           0.
     43,         -20.,        -150.,           0.
     44,         -25.,        -150.,           0.
     45,         -30.,        -150.,           0.
     46,         -35.,        -150.,           0.
     47,         -40.,        -150.,           0.
     48,         -45.,        -150.,           0.
     49,         -50.,        -150.,           0.
     50,         -55.,        -150.,           0.
     51,         -60.,        -150.,           0.
     52,         -65.,        -150.,           0.
     53,         -70.,        -150.,           0.
     54,         -75.,        -150.,           0.
     55,         -80.,        -150.,           0.
     56,         -85.,        -150.,           0.
     57,         -90.,        -150.,           0.
     58,         -95.,        -150.,           0.
     59,        -100.,        -150.,           0.
     60,        -105.,        -150.,           0.
     61,        -110.,        -150.,           0.
     62,        -115.,        -150.,           0.
     63,        -120.,        -150.,           0.
     64,        -125.,        -150.,           0.
     65,        -130.,        -150.,           0.
     66,        -135.,        -150.,           0.
     67,        -140.,        -150.,           0.
     68,        -145.,        -150.,           0.
     69,        -150.,        -150.,           0.
     70,         150.,        -145.,           0.
     71,         145.,        -145.,           0.
     72,         140.,        -145.,           0.
     73,         135.,        -145.,           0.
     74,         130.,        -145.,           0.
     75,         125.,        -145.,           0.
     76,         120.,        -145.,           0.
     77,         115.,        -145.,           0.
     78,         110.,        -145.,           0.
     79,         105.,        -145.,           0.
     80,         100.,        -145.,           0.
     81,          95.,        -145.,           0.
     82,          90.,        -145.,           0.
     83,          85.,        -145.,           0.
     84,          80.,        -145.,           0.
     85,          75.,        -145.,           0.
     86,          70.,        -145.,           0.
     87,          65.,        -145.,           0.
     88,          60.,        -145.,           0.
     89,          55.,        -145.,           0.
     90,          50.,        -145.,           0.
     91,          45.,        -145.,           0.
     92,          40.,        -145.,           0.
     93,          35.,        -145.,           0.
     94,          30.,        -145.,           0.
     95,          25.,        -145.,           0.
     96,          20.,        -145.,           0.
     97,         17.5,        -145.,           0.
     98,          15.,        -145.,           0.
     99,         12.5,        -145.,           0.
    100,          10.,        -145.,           0.
    101,          7.5,        -145.,           0.
    102,           5.,        -145.,           0.
    103,          2.5,        -145.,           0.
    104,           0.,        -145.,           0.
    105,         -2.5,        -145.,           0.
    106,          -5.,        -145.,           0.
    107,         -7.5,        -145.,           0.
    108,         -10.,        -145.,           0.
    109,        -12.5,        -145.,           0.
    110,         -15.,        -145.,           0.
    111,        -17.5,        -145.,           0.
    112,         -20.,        -145.,           0.
    113,         -25.,        -145.,           0.
    114,         -30.,        -145.,           0.
    115,         -35.,        -145.,           0.
    116,         -40.,        -145.,           0.
    117,         -45.,        -145.,           0.
    118,         -50.,        -145.,           0.
    119,         -55.,        -145.,           0.
    120,         -60.,        -145.,           0.
    121,         -65.,        -145.,           0.
    122,         -70.,        -145.,           0.
    123,         -75.,        -145.,           0.
    124,         -80.,        -145.,           0.
    125,         -85.,        -145.,           0.
    126,         -90.,        -145.,           0.
    127,         -95.,        -145.,           0.
    128,        -100.,        -145.,           0.
    129,        -105.,        -145.,           0.
    130,        -110.,        -145.,           0.
    131,        -115.,        -145.,           0.
    132,        -120.,        -145.,           0.
    133,        -125.,        -145.,           0.
    134,        -130.,        -145.,           0.
    135,        -135.,        -145.,           0.
    136,        -140.,        -145.,           0.
    137,        -145.,        -145.,           0.
    138,        -150.,        -145.,           0.
    139,         150.,        -140.,           0.
    140,         145.,        -140.,           0.
    141,         140.,        -140.,           0.
    142,         135.,        -140.,           0.
    143,         130.,        -140.,           0.
    144,         125.,        -140.,           0.
    145,         120.,        -140.,           0.
    146,         115.,        -140.,           0.
    147,         110.,        -140.,           0.
    148,         105.,        -140.,           0.
    149,         100.,        -140.,           0.
    150,          95.,        -140.,           0.
    151,          90.,        -140.,           0.
    152,          85.,        -140.,           0.
    153,          80.,        -140.,           0.
    154,          75.,        -140.,           0.
    155,          70.,        -140.,           0.
    156,          65.,        -140.,           0.
    157,          60.,        -140.,           0.
    158,          55.,        -140.,           0.
    159,          50.,        -140.,           0.
    160,          45.,        -140.,           0.
    161,          40.,        -140.,           0.
    162,          35.,        -140.,           0.
    163,          30.,        -140.,           0.
    164,          25.,        -140.,           0.
    165,          20.,        -140.,           0.
    166,         17.5,        -140.,           0.
    167,          15.,        -140.,           0.
    168,         12.5,        -140.,           0.
    169,          10.,        -140.,           0.
    170,          7.5,        -140.,           0.
    171,           5.,        -140.,           0.
    172,          2.5,        -140.,           0.
    173,           0.,        -140.,           0.
    174,         -2.5,        -140.,           0.
    175,          -5.,        -140.,           0.
    176,         -7.5,        -140.,           0.
    177,         -10.,        -140.,           0.
    178,        -12.5,        -140.,           0.
    179,         -15.,        -140.,           0.
    180,        -17.5,        -140.,           0.
    181,         -20.,        -140.,           0.
    182,         -25.,        -140.,           0.
    183,         -30.,        -140.,           0.
    184,         -35.,        -140.,           0.
    185,         -40.,        -140.,           0.
    186,         -45.,        -140.,           0.
    187,         -50.,        -140.,           0.
    188,         -55.,        -140.,           0.
    189,         -60.,        -140.,           0.
    190,         -65.,        -140.,           0.
    191,         -70.,        -140.,           0.
    192,         -75.,        -140.,           0.
    193,         -80.,        -140.,           0.
    194,         -85.,        -140.,           0.
    195,         -90.,        -140.,           0.
    196,         -95.,        -140.,           0.
